NO_INPUT,456.20000000000005,13,273,364
NO_INPUT,469.20000000000005,16,273,356
SPACE,485.20000000000005,-20,273,348
NO_INPUT,465.20000000000005,-17,273,340
NO_INPUT,448.20000000000005,-14,273,332
NO_INPUT,434.20000000000005,-11,273,324
NO_INPUT,423.20000000000005,-8,273,316
NO_INPUT,415.20000000000005,-5,273,308
NO_INPUT,410.20000000000005,-2,273,300
NO_INPUT,408.20000000000005,1,273,292
SPACE,409.20000000000005,-20,273,284
NO_INPUT,389.20000000000005,-17,273,276
NO_INPUT,372.20000000000005,-14,273,268
NO_INPUT,358.20000000000005,-11,273,260
NO_INPUT,347.20000000000005,-8,273,252
NO_INPUT,339.20000000000005,-5,273,244
SPACE,334.20000000000005,-20,273,236
NO_INPUT,314.20000000000005,-17,273,228
NO_INPUT,297.20000000000005,-14,273,220
NO_INPUT,283.20000000000005,-11,273,212
NO_INPUT,272.20000000000005,-8,273,204
NO_INPUT,264.20000000000005,-5,273,196
NO_INPUT,259.20000000000005,-2,273,188
NO_INPUT,257.20000000000005,1,273,180
NO_INPUT,258.20000000000005,4,273,172
NO_INPUT,262.20000000000005,7,273,164
SPACE,269.20000000000005,-20,273,156
NO_INPUT,249.20000000000005,-17,273,148
NO_INPUT,232.20000000000005,-14,273,140
NO_INPUT,218.20000000000005,-11,273,132
NO_INPUT,207.20000000000005,-8,398,612
NO_INPUT,199.20000000000005,-5,398,604
NO_INPUT,194.20000000000005,-2,398,596
NO_INPUT,192.20000000000005,1,398,588
NO_INPUT,193.20000000000005,4,398,580
NO_INPUT,197.20000000000005,7,398,572
NO_INPUT,204.20000000000005,10,398,564
NO_INPUT,214.20000000000005,13,398,556
NO_INPUT,227.20000000000005,16,398,548
NO_INPUT,243.20000000000005,19,398,540
NO_INPUT,262.20000000000005,22,398,532
SPACE,284.20000000000005,-20,398,524
NO_INPUT,264.20000000000005,-17,398,516
NO_INPUT,247.20000000000005,-14,398,508
NO_INPUT,233.20000000000005,-11,398,500
NO_INPUT,222.20000000000005,-8,398,492
NO_INPUT,214.20000000000005,-5,398,484
NO_INPUT,209.20000000000005,-2,398,476
NO_INPUT,207.20000000000005,1,398,468
NO_INPUT,208.20000000000005,4,398,460
NO_INPUT,212.20000000000005,7,398,452
NO_INPUT,219.20000000000005,10,398,444
NO_INPUT,229.20000000000005,13,398,436
NO_INPUT,242.20000000000005,16,398,428
NO_INPUT,258.20000000000005,19,398,420
SPACE,277.20000000000005,-20,398,412
NO_INPUT,257.20000000000005,-17,398,404
NO_INPUT,240.20000000000005,-14,398,396
NO_INPUT,226.20000000000005,-11,398,388
NO_INPUT,215.20000000000005,-8,398,380
NO_INPUT,207.20000000000005,-5,398,372
NO_INPUT,202.20000000000005,-2,398,364
NO_INPUT,200.20000000000005,1,398,356
NO_INPUT,201.20000000000005,4,398,348
NO_INPUT,205.20000000000005,7,398,340
NO_INPUT,212.20000000000005,10,398,332
NO_INPUT,222.20000000000005,13,398,324
NO_INPUT,235.20000000000005,16,398,316
NO_INPUT,251.20000000000005,19,398,308
NO_INPUT,270.20000000000005,22,398,300
